artist_name,album_release_year,album_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key_name,mode_name,duration_ms,explicit,artist_genre,artist_popularity,artist_followers
Taylor Swift,2010,Speak Now (Big Machine Radio Release Special),Last Kiss - Commentary,0.672,0.243,2,-15.832,1,0.944,0.804,0,0.28,0.588,84.599,D,major,59768,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now (Big Machine Radio Release Special),Last Kiss,0.429,0.333,10,-9.499,1,0.0303,0.591,2.29e-5,0.0994,0.227,72.619,A#,major,369120,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now (Big Machine Radio Release Special),Long Live - Commentary,0.782,0.272,6,-14.986,1,0.939,0.712,0,0.226,0.681,74.299,F#,major,41769,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now (Big Machine Radio Release Special),Long Live,0.416,0.692,7,-4.289,1,0.0356,0.0442,1.04e-4,0.112,0.142,204.104,G,major,317946,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Mine - Instrumental With Background Vocals,0.579,0.657,7,-6.779,1,0.0347,3.33e-5,0.637,0.129,0.62,121.045,G,major,231533,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Sparks Fly - Instrumental With Background Vocals,0.6,0.687,2,-6.312,0,0.029,4.85e-4,0.703,0.156,0.37,114.987,D,minor,261519,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Back To December - Instrumental With Background Vocals,0.518,0.609,2,-8.454,1,0.0266,0.00387,0.268,0.166,0.31,141.971,D,major,294653,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Speak Now - Instrumental With Background Vocals,0.662,0.505,7,-7.218,1,0.0468,0.00133,0.91,0.115,0.56,118.981,G,major,242386,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Dear John - Instrumental With Background Vocals,0.601,0.374,4,-9.625,1,0.0311,0.107,0.451,0.107,0.133,119.512,E,major,405746,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Mean - Instrumental With Background Vocals,0.587,0.665,4,-7.383,1,0.0405,0.219,0.0268,0.123,0.62,163.973,E,major,237360,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,The Story Of Us - Instrumental With Background Vocals,0.496,0.797,4,-6.419,1,0.0341,3.34e-5,0.825,0.0538,0.646,140.012,E,major,267120,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Never Grow Up - Instrumental With Background Vocals,0.643,0.265,2,-15.172,1,0.0433,0.857,0.556,0.222,0.39,124.995,D,major,292680,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Enchanted - Instrumental With Background Vocals,0.57,0.523,8,-7.225,1,0.0274,0.00378,0.855,0.15,0.0921,82.003,G#,major,353826,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Better Than Revenge - Instrumental With Background Vocals,0.527,0.872,11,-5.994,0,0.0614,2.24e-4,0.746,0.491,0.425,146.023,B,minor,215506,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Innocent - Instrumental With Background Vocals,0.562,0.564,1,-8.999,0,0.0267,0.0866,0.616,0.129,0.21,134.024,C#,minor,304040,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Haunted - Instrumental With Background Vocals,0.446,0.904,5,-6.905,1,0.0375,4.32e-4,0.831,0.0685,0.41,162.185,F,major,243626,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Last Kiss - Instrumental With Background Vocals,0.587,0.261,10,-12.548,1,0.0251,0.504,0.618,0.101,0.156,159.012,A#,major,368440,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Taylor Swift Karaoke: Speak Now,Long Live - Instrumental With Background Vocals,0.592,0.61,7,-7.271,1,0.0277,0.00134,0.711,0.0702,0.0876,102.016,G,major,318346,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Mine - POP Mix,0.696,0.768,7,-3.863,1,0.0308,0.00461,1.21e-6,0.101,0.692,121.05,G,major,230546,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Sparks Fly,0.608,0.785,5,-2.976,1,0.0311,0.0387,0,0.158,0.376,114.985,F,major,260946,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Back To December,0.517,0.606,2,-5.797,1,0.0289,0.0202,0,0.324,0.296,141.929,D,major,293040,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Speak Now,0.708,0.601,7,-3.75,1,0.0306,0.101,0,0.0979,0.742,118.962,G,major,240773,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Dear John,0.583,0.468,4,-5.378,1,0.0278,0.183,1.65e-6,0.111,0.126,119.375,E,major,403933,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Mean,0.57,0.747,4,-3.978,1,0.0426,0.445,0,0.219,0.808,164.004,E,major,237746,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,The Story Of Us,0.575,0.855,9,-4.827,1,0.0467,3.15e-4,0.00161,0.0419,0.84,139.92,A,major,265680,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Never Grow Up,0.715,0.308,2,-8.829,1,0.0305,0.829,0,0.16,0.547,124.899,D,major,290480,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Enchanted,0.535,0.618,8,-3.913,1,0.0273,0.0716,3.88e-4,0.169,0.228,81.975,G#,major,352200,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Better Than Revenge,0.519,0.917,11,-3.185,0,0.0887,0.0167,2.06e-5,0.359,0.652,145.882,B,minor,217173,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Innocent,0.553,0.604,1,-5.295,0,0.0258,0.202,0,0.125,0.186,133.989,C#,minor,302266,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Haunted,0.434,0.944,5,-2.641,1,0.0581,0.0769,0,0.151,0.361,162.02,F,major,242093,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Last Kiss,0.359,0.329,10,-9.531,1,0.0293,0.581,3.75e-5,0.0979,0.208,84.358,A#,major,367146,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2010,Speak Now,Long Live,0.412,0.682,7,-4.319,1,0.0339,0.0426,7.47e-5,0.106,0.146,203.959,G,major,317960,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fearless,0.598,0.705,5,-4.394,1,0.0275,0.037,0,0.304,0.433,100.019,F,major,242826,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fifteen,0.56,0.636,7,-4.453,1,0.0262,0.0602,0,0.148,0.209,95.431,G,major,294880,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Love Story,0.622,0.637,2,-5.401,1,0.0289,0.021,1.44e-4,0.189,0.291,119.054,D,major,234213,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Hey Stephen,0.843,0.555,6,-7.359,1,0.0316,0.177,1.34e-6,0.0977,0.815,116.001,F#,major,254826,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,White Horse,0.578,0.349,0,-8.025,1,0.0257,0.318,0,0.1,0.247,92.354,C,major,234906,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You Belong With Me,0.688,0.765,6,-4.451,1,0.0387,0.16,1.78e-5,0.103,0.431,129.967,F#,major,231453,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Breathe,0.491,0.479,1,-7.396,1,0.0269,0.395,0,0.122,0.16,148.305,C#,major,264373,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Tell Me Why,0.606,0.85,7,-3.057,1,0.038,0.0689,2.96e-6,0.363,0.512,99.978,G,major,200906,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You're Not Sorry,0.467,0.456,6,-4.155,1,0.0271,0.158,0,0.111,0.252,134.059,F#,major,262173,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Way I Loved You,0.433,0.723,5,-3.751,1,0.0352,0.0345,0,0.125,0.406,160.92,F,major,244573,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Forever & Always,0.607,0.826,10,-4.989,1,0.0584,0.0767,0,0.104,0.501,128.048,A#,major,225786,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Best Day,0.667,0.447,1,-8.572,1,0.0285,0.637,4.65e-6,0.138,0.36,126.189,C#,major,245666,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Change,0.536,0.768,5,-4.157,1,0.0361,0.00454,0,0.106,0.237,95.996,F,major,280333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Our Song,0.504,0.7,2,-4.826,1,0.0326,0.00623,1.24e-6,0.342,0.63,177.822,D,major,200200,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Teardrops On My Guitar,0.513,0.547,10,-6.289,1,0.0257,0.017,0.00637,0.117,0.154,99.942,A#,major,194720,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Should've Said No,0.4,0.762,4,-4.411,0,0.039,0.00588,9.59e-5,0.277,0.437,168.137,E,minor,244333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Beautiful Eyes,0.529,0.7,3,-3.303,1,0.026,0.383,0,0.0967,0.372,96.019,D#,major,179240,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Picture To Burn - Radio Edit,0.661,0.859,7,-2.445,1,0.0315,0.0803,0,0.0926,0.802,105.583,G,major,173333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,I'm Only Me When I'm With You,0.557,0.935,8,-3.694,1,0.0675,0.00498,6.11e-4,0.101,0.543,143.997,G#,major,214320,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,I Heart ?,0.706,0.818,7,-3.335,1,0.0267,0.0472,0,0.327,0.64,105.995,G,major,197346,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fearless,0.403,0.699,5,-4.412,1,0.0352,0.0393,0,0.303,0.448,200.056,F,major,243400,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fifteen,0.558,0.634,7,-4.437,1,0.0267,0.0665,0,0.145,0.208,95.349,G,major,295213,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Love Story,0.618,0.637,2,-5.412,1,0.0289,0.0198,7.99e-5,0.169,0.269,119.056,D,major,234706,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Hey Stephen,0.841,0.543,6,-7.338,1,0.0315,0.181,2.24e-6,0.0903,0.827,115.994,F#,major,256053,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,White Horse,0.582,0.334,0,-8.035,1,0.026,0.272,0,0.102,0.231,92.71,C,major,235426,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You Belong With Me,0.69,0.774,6,-4.467,1,0.039,0.17,1.64e-5,0.102,0.414,129.98,F#,major,232120,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Breathe,0.487,0.476,1,-7.385,1,0.0279,0.388,0,0.135,0.156,147.913,C#,major,264973,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Tell Me Why,0.607,0.854,7,-3.079,1,0.0386,0.0667,2.75e-6,0.356,0.492,99.989,G,major,201506,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You're Not Sorry,0.469,0.46,6,-4.098,1,0.0273,0.141,1.39e-6,0.113,0.302,133.956,F#,major,263240,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Way I Loved You,0.434,0.719,5,-3.715,1,0.0331,0.0393,0,0.113,0.419,160.92,F,major,245400,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Forever & Always,0.603,0.811,10,-4.98,1,0.0532,0.0883,0,0.101,0.529,128.007,A#,major,226333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Best Day,0.668,0.448,1,-8.566,1,0.0286,0.639,4.06e-6,0.14,0.383,126.074,C#,major,246320,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Change,0.547,0.763,5,-4.206,1,0.0375,0.00418,0,0.107,0.231,96.018,F,major,280293,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Our Song,0.522,0.691,2,-4.825,1,0.0307,0.00609,0,0.249,0.651,177.865,D,major,201106,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Teardrops On My Guitar,0.514,0.554,10,-6.338,1,0.0258,0.0174,0.00572,0.118,0.171,99.947,A#,major,194653,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Should've Said No,0.405,0.758,4,-4.385,0,0.0376,0.00585,2.9e-4,0.246,0.444,168.077,E,minor,245826,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Love Story - J Stax Radio Mix,0.696,0.827,9,-6.464,1,0.0313,0.00664,0.0031,0.297,0.324,127.997,A,major,221800,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fearless,0.594,0.712,5,-4.418,1,0.0273,0.04,0,0.309,0.476,99.972,F,major,241986,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Fifteen,0.556,0.651,7,-4.396,1,0.0266,0.067,0,0.145,0.203,95.485,G,major,294333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Love Story,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,D,major,235266,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Hey Stephen,0.841,0.544,6,-7.347,1,0.0309,0.194,2.48e-6,0.108,0.831,115.994,F#,major,254306,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,White Horse,0.578,0.34,0,-8.027,1,0.0264,0.305,0,0.104,0.223,92.702,C,major,234426,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You Belong With Me,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-5,0.114,0.443,129.964,F#,major,231133,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Breathe,0.505,0.482,1,-7.372,1,0.0276,0.379,0,0.113,0.184,73.975,C#,major,263973,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Tell Me Why,0.604,0.855,7,-3.097,1,0.038,0.0571,3.65e-6,0.343,0.51,99.96,G,major,200546,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,You're Not Sorry,0.475,0.452,6,-4.134,1,0.027,0.146,1.36e-6,0.108,0.276,133.959,F#,major,261786,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Way I Loved You,0.433,0.7,5,-3.709,1,0.0336,0.0408,0,0.115,0.398,160.927,F,major,244226,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Forever & Always,0.608,0.821,10,-4.985,1,0.0576,0.0752,0,0.11,0.544,128.042,A#,major,225320,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,The Best Day,0.666,0.434,1,-8.543,1,0.0289,0.647,1.95e-6,0.124,0.396,126.084,C#,major,245333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless,Change,0.541,0.77,5,-4.17,1,0.0354,0.00408,0,0.117,0.215,96.013,F,major,280240,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Fearless - Commentary,0.715,0.275,9,-12.397,0,0.93,0.787,0,0.2,0.655,108.767,A,minor,54397,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Fearless,0.596,0.709,5,-4.373,1,0.0275,0.04,0,0.304,0.474,100.028,F,major,242986,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Fifteen - Commentary,0.787,0.178,10,-15.183,0,0.93,0.791,0,0.142,0.773,61.867,A#,minor,66742,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Fifteen,0.55,0.64,7,-4.448,1,0.0266,0.0687,0,0.131,0.197,95.487,G,major,295333,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Love Story - Commentary,0.715,0.26,1,-12.643,1,0.922,0.81,0,0.179,0.594,90.743,C#,major,82546,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Love Story,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,D,major,236266,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Hey Stephen - Commentary,0.806,0.28,8,-12.117,1,0.881,0.881,0,0.179,0.623,47.607,G#,major,69146,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Hey Stephen,0.841,0.556,6,-7.35,1,0.0319,0.167,3.6e-6,0.0966,0.809,116.01,F#,major,256053,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),White Horse - Commentary,0.778,0.237,4,-12.989,1,0.931,0.796,0,0.147,0.832,103.247,E,major,51984,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),White Horse,0.58,0.357,0,-8.082,1,0.027,0.324,0,0.101,0.212,92.598,C,major,235413,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),You Belong With Me - Commentary,0.792,0.263,8,-12.043,1,0.938,0.795,0,0.161,0.728,126.254,G#,major,48248,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),You Belong With Me,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-5,0.111,0.435,129.966,F#,major,232120,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Breathe - Commentary,0.796,0.202,1,-14.718,1,0.895,0.873,0,0.17,0.739,99.358,C#,major,62665,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Breathe,0.491,0.475,1,-7.405,1,0.0268,0.37,0,0.118,0.174,147.988,C#,major,264960,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Tell Me Why - Commentary,0.689,0.267,9,-12.169,0,0.928,0.64,0,0.356,0.807,99.948,A,minor,43075,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Tell Me Why,0.604,0.851,7,-3.08,1,0.0394,0.0697,1.69e-6,0.358,0.488,100.007,G,major,201533,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),You're Not Sorry - Commentary,0.746,0.27,8,-13.099,0,0.918,0.783,0,0.147,0.668,62.327,G#,minor,81998,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),You're Not Sorry,0.469,0.449,6,-4.152,1,0.0274,0.153,4.67e-6,0.112,0.285,133.939,F#,major,263213,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),The Way I Loved You - Commentary,0.823,0.25,8,-12.734,0,0.937,0.873,0,0.167,0.767,111.601,G#,minor,44283,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),The Way I Loved You,0.444,0.727,5,-3.682,1,0.033,0.0339,0,0.111,0.41,160.989,F,major,245426,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Forever & Always - Commentary,0.702,0.251,8,-13.557,1,0.939,0.857,0,0.193,0.715,67.722,G#,major,73900,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Forever & Always,0.606,0.826,10,-4.974,1,0.0557,0.0799,0,0.189,0.486,128.052,A#,major,226306,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),The Best Day - Commentary,0.643,0.304,3,-12.174,1,0.905,0.773,0,0.4,0.697,84.469,D#,major,49787,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),The Best Day,0.666,0.449,1,-8.569,1,0.029,0.622,1.92e-6,0.149,0.345,126.083,C#,major,246320,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Change - Commentary,0.772,0.334,10,-11.779,0,0.865,0.625,0,0.372,0.54,78.855,A#,minor,47438,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless (Big Machine Radio Release Special),Change,0.541,0.757,5,-4.212,1,0.0386,0.00434,0,0.112,0.207,96,F,major,280240,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Fearless - Instrumental with BGV,0.535,0.657,5,-6.031,1,0.0263,0.00232,0.848,0.322,0.383,100.059,F,major,246653,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Fifteen - Instrumental with BGV,0.524,0.643,7,-8.768,1,0.0258,0.00503,0.318,0.129,0.23,95.449,G,major,298693,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Love Story - Instrumental with BGV,0.61,0.735,2,-5.859,1,0.0315,0.0161,0.495,0.0865,0.155,119.038,D,major,239466,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Hey Stephen - Instrumental with BGV,0.757,0.57,6,-9.281,1,0.0551,0.0116,0.355,0.0695,0.966,116.035,F#,major,259226,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,White Horse - Instrumental with BGV,0.374,0.352,0,-11.242,1,0.0336,0.235,0.58,0.103,0.24,185.463,C,major,238613,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,You Belong With Me - Instrumental with BGV,0.667,0.741,6,-6.584,1,0.0348,0.00615,0.791,0.124,0.2,129.995,F#,major,237386,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,"Breathe - Instrumental only, no BV",0.582,0.469,1,-9.192,1,0.027,0.0746,0.833,0.107,0.224,73.966,C#,major,268013,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Tell Me Why - Instrumental with BGV,0.551,0.848,7,-5.722,1,0.0294,0.00104,0.738,0.36,0.659,100.037,G,major,204346,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,You're Not Sorry - Instrumental with BGV,0.457,0.417,6,-6.381,1,0.028,0.0105,0.00284,0.0996,0.184,67.019,F#,major,264893,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,The Way I Loved You - Instrumental with BGV,0.466,0.704,5,-5.635,1,0.0313,0.00163,0.103,0.112,0.333,160.868,F,major,246400,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Forever & Always - Instrumental with BGV,0.593,0.762,10,-6.464,1,0.0348,5.49e-4,0.387,0.109,0.475,128.032,A#,major,228520,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,The Best Day - Instrumental with BGV,0.61,0.625,1,-11.858,1,0.0386,0.448,0.667,0.158,0.424,126.036,C#,major,250026,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Karaoke,Change - Instrumental with BGV,0.523,0.706,5,-5.518,1,0.0307,2.54e-5,0.627,0.118,0.179,96.025,F,major,280040,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Platinum Edition,Jump Then Fall,0.618,0.687,2,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,D,major,237066,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Platinum Edition,Untouchable,0.419,0.454,5,-6.809,1,0.0335,0.0583,3.78e-6,0.0974,0.288,200.017,F,major,311040,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
Taylor Swift,2008,Fearless Platinum Edition,Forever & Always - Piano Version,0.592,0.16,9,-10.785,1,0.0347,0.852,0,0.116,0.294,118.929,A,major,267506,FALSE,"c(""pop"", ""post-teen pop"")",99,39054299
